url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,https_token,submitting_to_email,count_redirects,has_executable_files,count_javascript_files,Label
12,1,1,2,213,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,2,0,0,128,0,0,15,39,77,1,1,1,3953,213,281,0,1,1,0,1,0,27,1,0,0,0,13,0,56,0,-1,1,1,0,1,1,1,1,0,7,1
16,0,1,0,75,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,16,0,0,47,0,0,14,13,62,1,1,1,5340,75,126,9,1,1,0,1,1,16,1,0,0,0,35,0,15,0,-1,1,1,0,1,1,1,0,0,4,1
14,0,1,0,181,0,1,0,-1,1,1,-1,1,1,0,1,0,1,0,0,3,0,0,0,198,0,0,17,39,29,1,0,1,6092,181,261,11,1,1,0,1,0,21,1,0,0,0,29,0,77,0,-1,1,1,-1,1,1,1,0,0,2,1
15,0,1,2,173,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,7,6,0,0,22,0,0,3,26,109,1,1,0,5407,173,85,0,1,1,0,0,1,7,1,0,0,0,38,0,15,0,1,1,1,1,1,1,1,1,0,16,1
26,0,1,3,552,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,7,0,0,0,381,0,0,147,80,51,1,1,1,26984,552,311,24,1,1,0,1,0,10,1,0,0,0,304,0,128,0,-1,1,1,0,1,1,1,0,0,17,1
26,2,1,0,13,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,16,1,0,67,4,0,0,5,17,103,1,1,1,2787,13,28,0,0,1,0,0,1,5,0,0,0,0,29,0,0,0,-1,1,1,0,1,1,1,0,0,7,1
21,0,1,4,1,0,1,1,-1,-1,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,21,0,0,0,97,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,1,1,1,0,1,1,1,1,0,0,1
13,2,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,1
14,0,1,2,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1
14,0,1,6,35,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,6,0,2,5,0,0,28,21,11,1,1,1,5885,35,190,0,1,1,0,1,0,24,0,1,0,0,19,0,23,0,-1,1,1,-1,1,1,1,1,0,3,1
28,1,1,0,245,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,18,2,0,0,137,0,0,46,28,77,0,1,1,11527,245,121,0,1,1,0,1,0,6,1,0,0,0,58,0,240,0,1,1,1,0,1,1,1,1,0,4,1
14,0,1,2,53,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,2,0,0,46,0,0,13,40,55,1,1,1,4562,53,413,0,1,0,0,0,0,7,1,0,1,0,49,0,21,0,-1,1,1,-1,1,1,1,1,0,0,1
16,0,1,0,178,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,3,0,0,142,0,0,5,10,49,1,1,1,7384,178,504,0,0,0,0,0,1,6,1,0,0,0,6,0,48,0,-1,1,1,-1,1,1,1,0,0,0,1
16,0,1,0,178,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,169,0,0,79,4,82,1,1,0,8890,178,82,0,0,0,0,1,0,5,0,0,0,0,5,0,62,0,-1,1,1,-1,1,1,1,0,1,1,1
22,0,1,0,472,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,11,0,0,0,145,0,0,134,42,36,1,1,1,22732,472,1123,7,1,1,0,0,1,27,0,0,0,0,345,0,242,0,-1,1,1,0,1,1,1,1,0,3,1
16,0,1,2,5,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,3,24,0,0,1,338,5,5,0,0,0,0,0,0,13,0,0,0,0,5,0,2,0,-1,1,1,0,1,1,1,0,0,0,1
30,0,1,2,958,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,67,3,0,136,56,0,0,815,62,33,0,1,1,41073,958,560,7,1,1,0,0,1,16,1,0,0,0,215,0,30,0,1,1,1,0,1,1,1,0,0,0,1
15,0,1,0,189,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,34,17,28,1,1,1,4335,189,47,0,0,1,0,0,1,20,0,0,0,0,6,0,1,0,1,1,1,1,1,1,1,0,0,10,1
13,0,1,0,107,0,1,0,0,1,1,-1,1,1,1,1,0,1,0,0,4,1,0,0,69,0,0,43,24,49,1,1,1,7506,107,277,18,1,1,0,1,1,15,1,0,0,0,12,0,23,0,-1,1,1,0,1,1,1,0,0,0,1
17,0,1,0,97,0,1,0,-1,1,1,1,1,0,1,1,0,1,0,0,6,1,0,0,95,0,0,27,52,58,0,1,1,8694,97,453,41,0,1,1,1,1,21,1,0,0,0,130,0,121,0,-1,1,1,1,1,1,1,1,0,2,1
16,0,1,0,0,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,87,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,1
17,0,1,0,60,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,3,5,0,0,8,0,0,16,34,92,1,1,0,3105,60,215,0,1,1,0,1,1,19,0,0,0,0,64,0,60,0,-1,1,1,0,1,1,1,1,0,28,1
35,0,1,2,127,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,2,0,0,98,0,0,5,18,67,1,1,1,6383,127,109,4,1,0,0,0,0,15,1,0,0,0,44,0,15,0,-1,1,1,0,1,1,1,1,0,1,1
17,0,1,0,395,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,15,12,0,0,208,1,0,24,21,80,1,1,1,23191,395,1381,0,1,1,0,1,1,18,0,0,0,0,123,1,207,0,-1,1,1,1,1,1,1,0,0,2,1
17,0,1,2,128,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,18,1,0,0,31,71,24,59,164,54,1,1,1,27389,128,799,3,1,1,0,1,1,22,0,0,0,0,172,6,25,0,1,1,1,0,1,1,1,1,0,62,1
13,0,1,2,146,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,5,1,0,1,127,0,0,3,38,34,0,1,1,5907,146,179,0,1,1,0,0,1,5,1,0,0,1,100,0,39,0,-1,1,1,0,1,1,1,0,0,13,1
14,0,1,0,129,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,12,0,0,89,0,0,33,17,74,1,1,0,5235,129,223,0,1,1,0,1,1,19,1,0,0,0,71,0,32,0,-1,1,1,1,1,1,1,1,0,2,1
13,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,18,41,1,0,0,70,0,6,0,0,0,0,1,0,14,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,1,0,4,1
13,0,1,0,126,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,4,9,0,0,24,0,0,6,12,123,1,1,0,5097,126,331,0,1,0,1,1,1,16,0,0,0,0,75,0,63,0,-1,1,1,0,1,1,1,1,0,9,1
18,0,1,2,227,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,7,3,0,0,96,34,18,2,28,25,1,0,1,12696,227,225,0,1,1,0,1,0,28,1,0,0,0,66,6,20,0,-1,1,1,0,1,1,1,1,0,0,1
17,0,1,3,54,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,2,1,0,0,0,0,0,1,20,31,0,1,0,2322,54,101,0,1,1,0,1,0,16,1,0,0,0,163,0,13,0,-1,1,1,0,1,1,1,1,0,9,1
18,0,1,0,58,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,38,0,0,26,10,77,1,0,0,7834,58,45,0,1,0,0,0,0,4,0,0,0,0,0,0,15,0,-1,1,1,0,1,1,1,1,0,6,1
34,0,1,0,218,0,1,0,-1,1,1,0,1,0,1,1,1,0,0,0,5,14,0,0,0,0,0,16,41,64,0,1,0,5106,218,601,0,1,1,0,0,1,16,1,0,1,0,110,0,58,0,-1,1,1,-1,1,1,1,0,0,37,1
23,0,1,0,595,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,3,0,0,0,24,0,0,0,31,22,0,0,1,10939,595,743,0,0,1,0,1,1,14,0,0,0,0,594,0,2,0,1,1,1,0,1,1,1,0,0,1,1
20,0,1,0,126,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,71,0,0,27,42,39,1,1,1,4723,126,362,0,0,0,0,0,0,16,1,0,0,0,17,0,26,0,1,1,1,0,1,1,1,1,0,0,1
22,0,1,0,650,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,3,0,0,0,419,0,0,1,65,53,0,0,1,13316,650,565,0,0,1,0,1,1,19,0,0,0,0,126,0,22,0,-1,1,1,0,1,1,1,1,0,6,1
13,0,1,4,29,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,7,0,2,20,0,0,12,11,35,1,1,1,5585,29,160,0,1,1,0,1,0,11,1,0,0,0,26,0,32,0,-1,1,1,1,1,1,1,1,0,6,1
19,1,1,0,121,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,4,18,0,136,62,0,0,19,19,50,0,1,1,7173,121,345,1,1,1,0,1,1,6,1,0,1,36,34,0,20,0,1,1,1,0,1,1,1,1,0,10,1
16,0,1,2,34,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,91,0,18,6,50,1,1,0,5837,34,22,0,0,0,0,0,0,14,0,0,0,0,76,15,93,0,-1,1,1,0,1,1,1,0,1,1,1
13,0,1,0,251,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,249,33,0,0,28,0,0,57,58,19,1,1,0,23205,251,813,0,1,1,0,0,0,63,1,0,1,0,231,0,62,0,-1,1,1,-1,1,1,1,0,0,1,1
12,0,1,5,71,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,22,3,0,0,49,14,14,3,38,55,1,0,1,3673,71,339,0,1,1,0,0,1,6,1,0,0,0,121,2,5,0,-1,1,1,0,1,1,1,0,0,14,1
29,0,1,0,266,0,1,0,0,1,1,-1,1,0,1,1,0,1,0,0,5,75,0,0,268,0,0,43,1,72,1,1,1,13095,266,138,15,1,1,0,0,1,32,1,0,1,37,190,0,19,0,-1,1,1,-1,1,1,1,1,0,0,1
16,0,1,2,50,0,1,0,0,-1,1,1,1,1,0,1,0,1,0,1,12,0,0,5,39,0,0,21,16,48,1,1,1,6533,50,119,0,1,1,1,0,1,21,1,0,1,5,48,0,16,0,-1,1,1,0,1,1,1,1,0,2,1
18,0,1,3,92,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,4,0,0,0,61,0,0,14,128,40,1,1,1,4383,92,213,0,1,1,0,0,0,13,1,0,0,0,74,0,25,0,-1,1,1,1,1,1,1,1,0,0,1
18,1,1,2,551,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,24,3,0,63,0,0,0,52,26,107,1,1,0,17730,551,1316,0,1,1,1,0,1,59,0,0,0,0,86,0,264,0,-1,1,1,0,1,1,1,1,0,7,1
21,0,1,0,32,0,1,0,0,1,1,-1,1,0,1,1,0,0,0,0,1,2,0,1,29,0,0,0,19,33,0,1,1,1079,32,28,0,0,1,0,0,1,6,0,0,0,0,16,0,2,0,1,1,1,0,1,1,1,0,0,15,1
10,0,1,3,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,45,1,0,0,1356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,1
22,0,1,2,142,0,1,0,0,1,1,-1,1,0,1,1,0,1,1,0,4,1,0,0,134,0,0,7,3,24,1,1,1,4306,142,63,0,1,1,0,0,0,6,1,0,0,0,3,0,10,0,-1,1,1,0,1,1,1,0,0,1,1
22,0,1,0,151,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,3,4,0,0,27,0,0,8,26,32,1,1,1,6000,151,235,0,1,1,0,0,0,43,1,0,1,0,21,0,107,0,-1,1,1,1,1,1,1,1,0,6,1
18,0,1,2,360,1,1,0,0,1,1,-1,1,0,1,1,1,1,0,0,7,3,1,0,284,0,0,16,65,46,1,1,1,13478,360,610,0,0,1,0,0,0,22,1,0,0,0,81,0,4,0,1,1,1,0,1,1,1,0,0,3,1
14,0,1,0,4,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,13,3,0,0,0,0,0,1,7,5,1,1,0,608,4,49,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,1,0,0,1
26,0,1,0,63,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21,0,0,5,18,62,1,0,0,2284,63,129,0,0,0,0,1,0,25,1,0,0,0,14,0,20,0,-1,1,1,0,1,1,1,1,0,4,1
18,0,1,0,35,0,1,0,-1,1,1,0,1,0,0,1,0,1,0,0,2,0,0,0,21,0,0,8,11,51,0,1,1,1281,35,39,0,0,1,0,0,1,12,0,0,0,0,3,0,16,0,-1,1,1,-1,1,1,1,0,0,10,1
20,0,1,0,45,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,17,0,0,10,11,62,0,1,1,3647,45,127,0,1,1,0,0,0,12,1,0,0,0,3,0,1,0,-1,1,1,1,1,1,1,1,0,0,1
15,0,1,0,90,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,10,69,0,2,17,11,0,0,0,4127,90,5,0,0,0,0,0,0,3,0,0,0,0,35,29,26,0,1,1,1,0,1,1,1,0,0,1,1
20,0,1,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,83,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,1
15,0,1,0,212,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,4,6,0,0,207,0,0,35,51,59,1,1,1,10080,212,129,0,1,1,0,0,0,19,1,0,0,0,179,0,65,0,-1,1,1,1,1,1,1,1,0,7,1
21,0,1,2,25,0,1,0,0,1,1,-1,1,1,0,1,0,0,0,0,2,0,0,23,1,0,0,1,13,179,0,0,0,2925,25,11,0,0,1,0,0,0,6,1,0,0,0,22,0,0,0,-1,1,1,0,1,1,1,0,0,0,1
19,1,1,0,42,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,41,0,0,1,2,11,1,1,1,2450,42,2,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,1
13,0,1,0,85,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,25,8,0,0,32,0,0,23,95,6,0,1,1,9554,85,322,0,0,1,1,1,1,8,1,0,0,0,100,0,84,0,0,1,1,-1,1,1,1,1,0,6,1
16,0,1,0,14,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,10,2,0,6,69,0,0,7,18,14,1,1,0,9977,14,355,0,1,1,0,1,1,16,0,0,0,0,156,0,66,0,0,1,1,-1,1,1,1,1,0,2,1
13,0,1,2,146,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,7,7,0,7,92,0,0,26,42,27,1,1,1,3786,146,87,4,1,1,0,1,1,8,1,0,0,0,9,0,25,0,-1,1,1,-1,1,1,1,0,0,20,1
15,0,1,2,185,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,141,3,0,0,46,34,0,0,1,5900,185,189,1,0,1,0,0,1,64,0,0,0,0,11,3,46,0,-1,1,1,0,1,1,1,1,0,1,1
15,0,1,0,45,0,0,0,-1,1,1,-1,1,0,1,1,0,0,0,0,0,1,0,0,35,0,0,9,4,61,1,1,1,4679,45,71,0,1,0,0,1,0,24,1,0,1,1,17,0,3,0,-1,1,1,-1,1,1,1,0,0,0,1
21,0,1,0,20,1,1,0,-1,1,1,0,1,0,1,1,0,1,0,0,6,11,0,44,5,0,0,19,12,59,1,1,1,1837,20,119,0,1,1,0,0,1,8,1,0,0,0,11,0,14,0,-1,1,1,-1,1,1,1,0,0,6,1
19,0,1,0,0,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,42,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,10,1
14,0,1,0,154,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2,5,0,0,24,0,0,7,15,32,1,1,1,5365,154,290,6,1,1,0,0,0,14,1,0,0,0,13,0,1,0,-1,1,1,0,1,1,1,1,0,0,1
14,1,1,0,301,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,2,0,0,0,283,0,0,6,10,84,1,1,1,10451,301,85,0,0,0,0,0,1,9,0,0,0,0,79,0,109,0,-1,1,1,-1,1,1,1,0,0,1,1
12,0,1,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,0,1,1
16,0,1,0,303,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,7,1,0,1,252,0,0,16,25,108,1,1,1,8909,303,241,0,0,1,0,0,1,5,0,0,0,0,241,0,86,0,-1,1,1,0,1,1,1,0,0,3,1
14,3,1,6,168,0,1,0,0,-1,1,1,1,0,1,1,0,1,0,0,23,17,0,0,80,0,0,11,39,31,1,1,0,4511,168,122,54,1,1,0,0,0,41,1,0,0,0,33,0,51,0,-1,1,1,0,1,1,1,1,0,32,1
22,0,1,2,73,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,3,0,0,29,0,0,10,24,60,1,1,0,2684,73,66,9,1,1,0,1,0,20,1,0,1,1,39,0,20,0,-1,1,1,0,1,1,1,1,0,7,1
21,0,1,0,16,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,8,6,35,1,1,1,1083,16,22,0,1,0,0,0,0,31,1,0,0,0,15,0,1,0,1,1,1,0,1,1,1,1,0,1,1
22,1,1,0,113,0,1,1,-1,1,1,1,1,1,0,1,0,0,0,0,4,0,0,0,1,0,0,4,57,42,1,1,0,1272,113,238,0,1,1,0,1,1,11,0,0,0,0,7,0,7,0,-1,1,1,0,1,1,1,0,0,9,1
21,0,1,0,148,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,21,16,14,1,0,0,2634,148,153,0,0,0,0,1,0,129,1,0,0,0,1,0,18,0,-1,1,1,1,1,1,1,1,0,3,1
14,1,1,0,4,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,4,1,0,0,0,0,0,15,47,23,1,1,1,1008,4,141,0,1,1,1,0,1,21,0,0,0,0,56,0,3,0,-1,1,1,-1,1,1,1,0,0,9,1
12,0,1,0,176,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,4,3,0,0,128,16,0,47,29,46,0,1,1,8930,176,275,0,1,1,0,0,1,13,1,0,1,28,53,4,16,0,-1,1,1,-1,1,1,1,0,0,1,1
13,0,1,0,329,1,1,0,0,1,1,-1,1,0,1,1,0,1,0,0,11,2,0,0,282,0,0,13,63,52,0,1,1,12179,329,828,0,1,1,0,1,0,18,1,0,0,0,71,0,15,0,-1,1,1,1,1,1,1,0,0,0,1
18,0,1,2,68,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,4,18,42,0,1,1,3588,68,420,0,0,0,0,0,0,3,0,0,0,0,130,0,36,0,-1,1,1,1,1,1,1,0,0,3,1
17,0,1,0,462,0,1,1,-1,-1,1,1,1,1,1,1,1,1,0,0,23,35,0,487,352,0,0,46,80,66,1,1,1,26139,462,952,0,1,1,0,1,1,24,1,0,0,0,824,0,40,0,-1,1,1,1,1,1,1,1,0,6,1
15,0,1,0,22,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,2,0,0,2,0,0,26,12,41,0,0,1,2820,22,55,0,0,1,0,0,1,4,1,0,0,0,44,0,22,0,-1,1,1,0,1,1,1,0,0,12,1
17,0,1,0,93,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,4,5,0,0,40,0,0,12,24,42,1,1,1,8458,93,157,0,1,1,0,0,1,23,1,0,0,0,57,0,9,0,-1,1,1,0,1,1,1,1,0,3,1
23,0,1,0,89,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,7,5,0,6,67,0,0,42,26,17,1,1,1,33887,89,348,0,1,1,1,1,1,7,1,0,0,0,26,1,32,0,1,1,1,0,1,1,1,1,0,6,1
13,0,1,0,1196,0,1,1,-1,1,1,0,1,0,1,1,1,1,0,0,27,97,0,0,1155,0,0,34,29,59,1,1,0,23230,1196,456,0,1,1,0,0,1,17,1,0,0,0,35,0,15,0,-1,1,1,0,1,1,1,0,0,2,1
16,2,1,0,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,1
18,0,1,0,95,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,6,0,0,0,424,4,7,753,30,21,1,1,1,123342,95,190,0,1,1,1,0,1,4,1,0,0,0,45,1,24,0,1,1,1,0,1,1,1,1,0,18,1
20,0,1,0,265,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,4,4,0,0,39,0,0,5,43,58,1,1,1,7429,265,626,0,0,1,0,0,1,11,0,0,0,0,116,0,67,0,-1,1,1,0,1,1,1,1,0,15,1
13,0,1,0,19,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,8,1,0,0,7,0,0,8,23,27,0,0,0,853,19,61,0,0,1,0,0,1,20,1,0,0,0,35,0,9,0,-1,1,1,0,1,1,1,1,0,1,1
20,0,1,2,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,1
22,2,1,2,651,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,591,0,0,31,20,60,1,1,1,20650,651,51,3,1,0,0,0,0,24,1,0,0,0,1017,0,6,0,-1,1,1,1,1,1,1,1,0,1,1
11,0,1,2,70,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,8,1,0,15,36,6,4,22,31,25,1,0,1,4051,70,195,0,0,1,0,1,1,7,1,0,0,0,48,1,29,0,-1,1,1,-1,1,1,1,0,0,12,1
19,0,1,2,61,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,54,0,0,10,13,123,1,1,1,3040,61,77,0,1,0,0,1,0,21,1,0,0,0,6,0,13,0,-1,1,1,0,1,1,1,1,0,4,1
21,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,1
21,0,1,2,102,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,29,0,0,538,28,15,0,0,24,63,1,1,1,11516,102,157,0,1,1,0,0,1,6,1,0,0,0,5,10,36,0,-1,1,1,1,1,1,1,0,0,13,1
14,0,1,0,166,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,11,3,0,0,113,0,0,22,15,70,0,1,1,4027,166,140,0,1,1,0,0,0,5,1,0,0,0,19,0,25,0,-1,1,1,1,1,1,1,0,0,6,1
16,1,1,0,190,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,109,0,0,3,8,43,1,1,0,4700,190,19,0,1,0,0,0,0,7,0,0,0,0,180,0,1,0,-1,1,1,0,1,1,1,0,0,4,1
23,0,1,0,22,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,29,0,0,10,16,17,1,1,1,2276,22,118,0,1,0,0,0,0,23,1,0,0,0,62,0,4,0,-1,1,1,0,1,1,1,0,0,5,1
12,1,1,2,171,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,14,10,0,12,101,0,0,28,15,57,1,1,1,9512,171,396,0,1,1,1,0,1,16,1,0,0,2,153,0,24,0,-1,1,1,0,1,1,1,0,0,4,1
22,0,1,0,63,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,11,5,0,0,0,1147,63,131,0,0,0,0,0,0,5,0,0,0,0,4,0,33,0,1,1,1,0,1,1,1,0,0,4,1
24,0,1,2,37,0,1,0,0,1,1,-1,1,0,1,1,0,1,0,0,9,1,0,0,16,0,0,8,6,19,0,0,1,1756,37,7,0,1,1,0,0,1,13,1,0,0,0,1,0,10,0,1,1,1,0,1,1,1,0,0,0,1
13,0,1,0,75,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,4,0,0,0,10,43,0,1,0,2214,75,78,0,1,1,0,0,1,5,1,0,0,0,64,0,30,0,-1,1,1,0,1,1,1,1,0,5,1
26,0,1,2,6,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,10,1,0,0,136,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
13,0,1,0,218,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,9,1,0,552,110,7,3,12,39,67,0,1,0,22191,218,143,0,1,1,0,1,1,81,1,0,0,0,194,1,19,0,-1,1,1,0,1,1,1,1,0,0,1
11,0,1,0,74,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,2,0,0,0,20,16,0,23,2,23,0,1,0,4594,74,44,0,0,1,0,0,1,5,0,1,0,0,7,8,46,0,-1,1,1,0,1,1,1,0,0,1,1
14,1,1,2,11,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,11,1,0,0,8,0,0,15,10,4,0,1,1,3014,11,33,0,1,1,0,0,1,7,1,0,0,0,11,0,1,0,-1,1,1,0,1,1,1,1,0,0,1
21,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,61,0,0,0,201,0,6,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,2,1
22,1,1,0,104,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,33,1,0,518,34,0,0,5,53,15,1,1,0,13406,104,279,0,1,1,1,0,1,4,1,0,0,0,12,0,11,0,1,1,1,0,1,1,1,1,0,0,1
