url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,https_token,submitting_to_email,count_redirects,has_executable_files,count_javascript_files,Label
36,2,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,6,0
22,4,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
30,4,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,0
34,6,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
16,0,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
25,8,1,0,24,0,0,0,-1,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,7,14,56,0,0,1,2832,24,89,0,0,0,0,0,0,3,1,0,0,0,4,0,9,0,-1,1,1,1,1,1,1,1,0,4,0
24,0,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,0
14,1,1,5,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
31,0,1,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,1,6,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
17,0,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
19,1,1,2,2,0,1,0,1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
25,0,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,0
19,1,1,2,2,0,1,0,1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
31,1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,110,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
19,1,1,2,2,0,1,0,0,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
39,1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,110,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,0
23,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
21,0,1,0,0,0,0,0,0,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,107,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
23,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
29,0,1,0,0,0,0,0,0,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,107,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,1,0
24,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
32,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,0
76,10,1,0,2,0,1,0,-1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,450,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
15,0,1,0,1,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,226,1,5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0
11,1,1,2,2,0,1,0,1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
33,5,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
19,1,1,2,2,0,1,0,1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
43,23,1,0,5,1,1,1,-1,-1,1,1,1,0,1,1,1,0,0,0,2,2,0,0,0,0,0,3,8,17,0,1,0,517,5,41,0,1,1,0,0,0,2,0,0,0,0,11,0,3,0,-1,1,1,1,1,1,1,0,0,7,0
23,0,1,0,0,0,1,1,-1,-1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,2,3,13,0,0,0,47,0,5,0,0,1,0,0,1,2,0,0,0,0,0,0,4,0,-1,1,1,-1,1,1,1,0,0,1,0
19,1,1,2,0,1,1,1,1,-1,1,1,1,1,0,1,0,1,0,0,6,0,0,0,0,0,0,4,3,26,0,0,0,90,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,1,0
43,25,1,0,2,0,1,0,-1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
15,0,0,2,7,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,1,17,1,0,0,486,7,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,1,0,0,0
18,2,1,0,0,0,1,0,0,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,0
19,1,1,2,0,0,1,1,1,-1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,2,3,13,0,0,0,47,0,5,0,0,1,0,0,1,2,0,0,0,0,0,0,4,0,-1,1,1,1,1,1,1,0,0,1,0
15,0,0,2,7,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,1,17,1,0,0,486,7,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,1,0,0,0
43,22,1,0,0,0,1,0,-1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
76,11,1,2,0,0,1,1,-1,-1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,2,3,13,0,0,0,47,0,5,0,0,1,0,0,1,2,0,0,0,0,0,0,4,0,-1,1,1,1,1,1,1,0,0,1,0
76,11,1,2,0,0,1,1,-1,-1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,2,3,13,0,0,0,47,0,5,0,0,1,0,0,1,2,0,0,0,0,0,0,4,0,-1,1,1,1,1,1,1,0,0,1,0
43,21,1,0,2,0,1,0,-1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
13,1,1,2,8,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,5,4,0,0,4,0,0,0,14,60,0,1,0,872,8,67,0,1,1,1,0,1,5,1,0,0,0,13,0,4,0,-1,1,1,1,1,1,1,0,0,12,0
43,23,1,0,0,0,1,0,-1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
15,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,109,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,1,0
34,6,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
19,1,1,2,6,0,1,1,1,-1,1,1,1,1,0,1,0,1,0,0,6,0,0,6,0,6,0,0,9,25,1,0,1,1130,6,13,0,0,1,0,0,1,2,0,0,0,0,3,1,0,0,-1,1,1,1,1,1,1,0,0,8,0
6,0,1,2,2,0,0,0,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,71,0,0,0,354,2,4,0,0,0,0,0,0,17,0,0,0,0,3,0,1,0,-1,1,1,-1,1,1,1,0,0,3,0
19,1,1,2,2,0,1,0,1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
23,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
18,3,1,0,0,0,1,0,0,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,0
23,0,1,0,0,0,1,1,-1,1,1,0,1,0,1,1,1,1,0,0,4,1,0,0,0,0,0,1,2,20,0,0,0,239,0,8,0,0,0,0,1,0,2,0,0,0,0,3,0,2,0,-1,1,1,-1,1,1,1,0,0,1,0
16,0,1,0,6,0,1,1,0,-1,1,0,1,0,1,0,1,1,0,0,7,1,0,83,3,0,0,4,6,25,1,0,0,875,6,27,0,1,1,0,0,0,4,0,0,0,0,6,0,1,0,-1,1,1,1,1,1,1,1,0,0,0
34,6,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
19,1,1,2,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,4,1,0,0,0,0,0,1,2,20,0,0,0,239,0,8,0,0,0,0,1,0,2,0,0,0,0,3,0,2,0,-1,1,1,1,1,1,1,0,0,1,0
11,0,1,2,0,0,1,0,1,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,0,1,0
16,0,1,0,6,0,1,1,0,-1,1,0,1,0,1,0,1,1,0,0,7,1,0,83,3,0,0,4,6,25,1,0,0,875,6,27,0,1,1,0,0,0,4,0,0,0,0,6,0,1,0,-1,1,1,1,1,1,1,1,0,0,0
9,0,1,7,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,0
9,0,1,2,8,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,34,0,0,1,1410,8,8,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,0
19,1,1,2,2,0,1,0,1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
24,4,0,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,1,0,0,166,1,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
13,10,0,0,1,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,10,0,1,0,147,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,-1,1,1,1,0,0,0,0
34,6,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
22,0,1,0,1,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,226,1,5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,-1,1,1,0,1,1,1,1,0,0,0
15,0,1,0,0,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,29,0,0,0,119,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,1,0
34,3,0,0,21,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,4,61,1,1,0,6437,21,20,0,0,0,0,0,0,10,0,0,0,0,1792,0,9,0,-1,1,1,0,1,1,1,1,0,2,0
34,6,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
34,6,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
19,1,1,2,2,0,1,0,1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
15,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,37,0,0,0,127,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,1,0
11,3,1,2,46,0,1,0,0,1,1,-1,1,1,0,1,0,0,0,0,2,0,0,0,42,0,0,23,19,72,0,1,1,5517,46,79,2,1,1,0,0,0,14,1,0,0,0,33,0,11,0,-1,1,1,-1,1,1,1,0,0,0,0
5,0,1,2,46,0,1,0,1,-1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,42,0,0,23,19,72,0,1,1,5517,46,79,2,1,1,0,0,0,14,1,0,0,0,33,0,11,0,-1,1,1,-1,1,1,1,1,0,0,0
6,0,1,8,2,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,59,1,1,0,1172,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,2,0,-1,1,1,1,1,1,1,0,0,0,0
19,1,1,2,2,0,1,0,1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,474,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
16,0,1,0,6,0,1,1,0,-1,1,0,1,0,1,0,1,1,0,0,7,1,0,83,3,0,0,4,6,25,1,0,0,875,6,27,0,1,1,0,0,0,4,0,0,0,0,6,0,1,0,-1,1,1,1,1,1,1,1,0,0,0
23,0,1,0,0,0,1,1,-1,-1,1,1,1,0,1,1,1,1,0,0,5,1,0,0,0,0,0,1,3,21,0,0,0,284,0,8,0,0,1,0,0,0,6,0,0,0,0,3,0,2,0,-1,1,1,-1,1,1,1,0,0,2,0
74,7,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
16,0,1,0,6,0,1,1,0,-1,1,0,1,0,1,0,1,1,0,0,7,1,0,83,3,0,0,4,6,25,1,0,0,875,6,27,0,1,1,0,0,0,4,0,0,0,0,6,0,1,0,-1,1,1,1,1,1,1,1,0,0,0
6,0,1,8,2,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,59,1,1,0,1172,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,2,0,-1,1,1,1,1,1,1,0,0,0,0
19,1,1,2,0,0,1,1,0,-1,1,1,1,0,1,1,1,1,0,0,5,1,0,0,0,0,0,1,3,21,0,0,0,284,0,8,0,0,1,0,0,0,6,0,0,0,0,3,0,2,0,-1,1,1,1,1,1,1,0,0,2,0
34,6,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
6,0,1,8,2,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,59,1,1,0,1172,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,2,0,-1,1,1,1,1,1,1,0,0,0,0
76,9,1,2,0,0,1,1,-1,-1,1,1,1,0,1,1,1,1,0,0,5,1,0,0,0,0,0,1,3,21,0,0,0,284,0,8,0,0,1,0,0,0,6,0,0,0,0,3,0,2,0,-1,1,1,1,1,1,1,0,0,2,0
6,0,1,8,2,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,59,1,1,0,1172,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,2,0,-1,1,1,1,1,1,1,0,0,0,0
18,0,1,4,24,0,0,0,-1,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,7,14,56,0,0,1,2832,24,89,0,0,0,0,0,0,3,1,0,0,0,4,0,9,0,-1,1,1,1,1,1,1,1,0,4,0
11,1,1,2,0,0,1,1,0,-1,1,1,1,0,1,1,1,1,0,0,5,1,0,0,0,0,0,1,3,21,0,0,0,284,0,8,0,0,1,0,0,0,6,0,0,0,0,3,0,2,0,-1,1,1,1,1,1,1,1,0,2,0
43,12,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
6,0,1,8,2,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,59,1,1,0,1172,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,2,0,-1,1,1,1,1,1,1,0,0,0,0
11,0,1,2,0,0,1,0,1,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,0,1,0
76,9,1,2,0,0,1,1,-1,-1,1,1,1,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,6,21,0,1,0,265,0,16,0,0,1,0,1,0,0,0,0,0,0,7,0,1,0,-1,1,1,1,1,1,1,0,0,5,0
28,0,1,2,1,0,0,0,0,-1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,43,1,0,0,199,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,0
43,22,1,0,4,0,1,1,-1,-1,1,1,1,0,1,1,0,1,0,0,32,1,0,0,0,0,0,0,3,33,0,0,0,215,4,44,0,0,0,0,0,0,3,0,0,0,0,1,0,4,0,-1,1,1,1,1,1,1,0,0,1,0
11,0,1,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,0,0,169,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,6,0
11,1,1,2,0,0,1,1,1,-1,1,1,1,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,6,21,0,1,0,265,0,16,0,0,1,0,1,0,0,0,0,0,0,7,0,1,0,-1,1,1,1,1,1,1,1,0,5,0
18,1,1,0,0,0,1,0,0,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,0
19,1,1,2,0,0,1,1,1,-1,1,1,1,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,6,21,0,1,0,265,0,16,0,0,1,0,1,0,0,0,0,0,0,7,0,1,0,-1,1,1,1,1,1,1,0,0,5,0
15,0,1,0,0,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,114,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,1,0
76,9,1,2,0,0,1,1,-1,-1,1,1,1,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,6,21,0,1,0,265,0,16,0,0,1,0,1,0,0,0,0,0,0,7,0,1,0,-1,1,1,1,1,1,1,0,0,5,0
18,0,1,4,24,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,7,14,56,0,0,1,2832,24,89,0,0,0,0,0,0,3,1,0,0,0,4,0,9,0,-1,1,1,1,1,1,1,1,0,4,0
23,0,1,0,0,0,1,1,-1,-1,1,1,1,0,1,1,1,0,0,0,3,1,0,0,0,0,0,0,2,21,0,1,0,514,0,19,0,0,1,0,1,0,1,0,0,0,0,6,0,3,0,-1,1,1,-1,1,1,1,0,0,1,0
18,1,0,2,8,0,0,0,1,-1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,4,0,0,4,5,42,0,1,0,686,8,20,0,0,0,0,0,0,4,1,0,0,0,5,0,2,0,-1,1,1,0,1,1,1,0,0,2,0
31,3,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
22,1,1,0,9,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,15,1,1,1,587,9,14,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0,-1,1,1,1,1,1,1,0,0,1,0
11,0,1,2,0,0,1,0,1,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,0,1,0
76,14,1,0,0,0,1,1,-1,-1,1,1,1,0,1,1,1,1,0,0,5,1,0,0,0,0,0,1,3,21,0,0,0,284,0,8,0,0,1,0,0,0,6,0,0,0,0,3,0,2,0,-1,1,1,1,1,1,1,0,0,2,0
16,0,1,0,6,0,1,1,0,-1,1,0,1,0,1,0,1,1,0,0,7,1,0,83,3,0,0,4,6,25,1,0,0,875,6,27,0,1,1,0,0,0,4,0,0,0,0,6,0,1,0,-1,1,1,1,1,1,1,1,0,0,0
7,2,1,2,5,0,0,0,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,8,0,1,0,634,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,-1,1,1,-1,1,1,1,0,0,0,0
18,2,1,0,0,0,1,0,0,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,0
11,1,1,2,0,0,1,1,1,-1,1,1,1,0,1,1,1,1,0,0,5,1,0,0,0,0,0,1,3,21,0,0,0,284,0,8,0,0,1,0,0,0,6,0,0,0,0,3,0,2,0,-1,1,1,1,1,1,1,1,0,2,0
34,6,1,0,3,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,178,3,11,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,1,0,0,0
